timestamp,ip_src,ip_dst,port_src,port_dst,transport_protocol,app_protocol,length
2024-12-04T20:47:19.110510,192.168.0.31,40.79.189.58,26357,443,TCP,TLS,172
2024-12-04T20:47:19.110663,192.168.0.31,40.79.189.58,26357,443,TCP,TLS,93
2024-12-04T20:47:19.110749,192.168.0.31,40.79.189.58,26357,443,TCP,TLS,4187
2024-12-04T20:47:19.117637,192.168.0.1,192.168.0.31,53,62841,UDP,DNS,227
2024-12-04T20:47:19.118059,192.168.0.1,192.168.0.31,53,55049,UDP,DNS,276
2024-12-04T20:47:19.355208,40.79.189.58,192.168.0.31,443,26357,TCP,TCP,60
2024-12-04T20:47:19.355208,40.79.189.58,192.168.0.31,443,26357,TCP,TLS,93
2024-12-04T20:47:19.355208,40.79.189.58,192.168.0.31,443,26357,TCP,TCP,60
2024-12-04T20:47:19.394446,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:19.398767,192.168.0.31,40.79.189.58,26357,443,TCP,TCP,54
2024-12-04T20:47:19.410015,40.79.189.58,192.168.0.31,443,26357,TCP,TCP,60
2024-12-04T20:47:19.643250,40.79.189.58,192.168.0.31,443,26357,TCP,TLS,153
2024-12-04T20:47:19.645044,192.168.0.31,40.79.189.58,26357,443,TCP,TLS,89
2024-12-04T20:47:19.941254,40.79.189.58,192.168.0.31,443,26357,TCP,TCP,60
2024-12-04T20:47:20.417937,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:21.031988,192.168.0.33,224.0.0.251,5353,5353,UDP,MDNS,581
2024-12-04T20:47:21.032911,fe80::6599:18d7:c38:744e,ff02::fb,5353,5353,UDP,MDNS,601
2024-12-04T20:47:21.442313,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:22.464944,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:23.387170,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:24.410682,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:24.794633,127.0.0.1,127.0.0.1,51638,51641,TCP,DATA,45
2024-12-04T20:47:24.794635,127.0.0.1,127.0.0.1,51636,51642,TCP,DATA,45
2024-12-04T20:47:24.794676,127.0.0.1,127.0.0.1,51642,51636,TCP,TCP,56
2024-12-04T20:47:24.794677,127.0.0.1,127.0.0.1,51641,51638,TCP,TCP,56
2024-12-04T20:47:25.025620,192.168.0.33,224.0.0.251,5353,5353,UDP,MDNS,581
2024-12-04T20:47:25.026611,fe80::6599:18d7:c38:744e,ff02::fb,5353,5353,UDP,MDNS,601
2024-12-04T20:47:25.215664,192.168.0.31,152.199.19.160,26366,443,TCP,TLS,55
2024-12-04T20:47:25.222995,152.199.19.160,192.168.0.31,443,26366,TCP,TCP,66
2024-12-04T20:47:25.436002,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:25.574550,152.199.19.160,192.168.0.31,443,26366,TCP,TLS,111
2024-12-04T20:47:25.574809,192.168.0.31,152.199.19.160,26366,443,TCP,TCP,54
2024-12-04T20:47:25.574919,152.199.19.160,192.168.0.31,443,26366,TCP,TLS,78
2024-12-04T20:47:25.574919,152.199.19.160,192.168.0.31,443,26366,TCP,TCP,54
2024-12-04T20:47:25.574954,192.168.0.31,152.199.19.160,26366,443,TCP,TCP,54
2024-12-04T20:47:25.581241,152.199.19.160,192.168.0.31,443,26366,TCP,TCP,54
2024-12-04T20:47:26.459525,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:27.483183,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:28.125079,192.168.0.31,192.168.0.1,56871,53,UDP,DNS,94
2024-12-04T20:47:28.134454,192.168.0.1,192.168.0.31,53,56871,UDP,DNS,142
2024-12-04T20:47:28.404254,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:29.430290,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:30.108408,192.168.0.31,162.254.198.69,26262,27021,TCP,TLS,107
2024-12-04T20:47:30.116149,162.254.198.69,192.168.0.31,27021,26262,TCP,TCP,60
2024-12-04T20:47:30.454360,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:31.476567,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:32.502336,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:33.423863,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:34.447888,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:35.471916,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:36.495966,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:37.519927,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:38.441584,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:39.122111,127.0.0.1,127.0.0.1,51641,51638,TCP,DATA,45
2024-12-04T20:47:39.122158,127.0.0.1,127.0.0.1,51638,51641,TCP,TCP,56
2024-12-04T20:47:39.465426,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:39.801709,127.0.0.1,127.0.0.1,51642,51636,TCP,DATA,45
2024-12-04T20:47:39.801741,127.0.0.1,127.0.0.1,51636,51642,TCP,TCP,56
2024-12-04T20:47:40.489544,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:41.513418,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:42.537418,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:43.459074,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:44.463975,83.255.218.225,192.168.0.31,443,26229,TCP,TLS,85
2024-12-04T20:47:44.464245,83.255.218.225,192.168.0.31,443,26229,TCP,TCP,54
2024-12-04T20:47:44.464429,192.168.0.31,83.255.218.225,26229,443,TCP,TCP,54
2024-12-04T20:47:44.483409,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:45.507093,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:46.531351,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:47.555201,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:48.476923,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:49.500668,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:50.524855,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:51.548697,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:52.470599,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:53.494400,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:54.518598,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:55.542386,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:56.566404,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:57.213298,192.168.0.31,162.254.198.69,26262,27021,TCP,TLS,107
2024-12-04T20:47:57.221013,162.254.198.69,192.168.0.31,27021,26262,TCP,TCP,60
2024-12-04T20:47:57.488025,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:58.512036,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:47:59.535774,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:00.559867,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:01.584046,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:02.505646,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:03.529553,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:03.840388,192.168.0.31,40.79.189.58,26357,443,TCP,TLS,172
2024-12-04T20:48:03.840452,192.168.0.31,40.79.189.58,26357,443,TCP,TLS,93
2024-12-04T20:48:03.840471,192.168.0.31,40.79.189.58,26357,443,TCP,TLS,4153
2024-12-04T20:48:04.085658,40.79.189.58,192.168.0.31,443,26357,TCP,TCP,60
2024-12-04T20:48:04.085658,40.79.189.58,192.168.0.31,443,26357,TCP,TCP,60
2024-12-04T20:48:04.093583,40.79.189.58,192.168.0.31,443,26357,TCP,TLS,93
2024-12-04T20:48:04.148063,192.168.0.31,40.79.189.58,26357,443,TCP,TCP,54
2024-12-04T20:48:04.392457,40.79.189.58,192.168.0.31,443,26357,TCP,TLS,153
2024-12-04T20:48:04.393032,192.168.0.31,40.79.189.58,26357,443,TCP,TLS,89
2024-12-04T20:48:04.553553,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:04.584752,192.168.0.31,192.168.0.1,64141,53,UDP,DNS,92
2024-12-04T20:48:04.591685,192.168.0.1,192.168.0.31,53,64141,UDP,DNS,215
2024-12-04T20:48:04.592213,192.168.0.31,20.189.173.10,26378,443,TCP,TCP,66
2024-12-04T20:48:04.678976,40.79.189.58,192.168.0.31,443,26357,TCP,TCP,60
2024-12-04T20:48:04.766018,20.189.173.10,192.168.0.31,443,26378,TCP,TCP,66
2024-12-04T20:48:04.766067,192.168.0.31,20.189.173.10,26378,443,TCP,TCP,54
2024-12-04T20:48:04.766360,192.168.0.31,20.189.173.10,26378,443,TCP,TLS,571
2024-12-04T20:48:04.939967,20.189.173.10,192.168.0.31,443,26378,TCP,TLS,153
2024-12-04T20:48:04.942729,192.168.0.31,20.189.173.10,26378,443,TCP,TLS,491
2024-12-04T20:48:05.122843,20.189.173.10,192.168.0.31,443,26378,TCP,TLS,1514
2024-12-04T20:48:05.123939,20.189.173.10,192.168.0.31,443,26378,TCP,TCP,1514
2024-12-04T20:48:05.123939,20.189.173.10,192.168.0.31,443,26378,TCP,TCP,1514
2024-12-04T20:48:05.123939,20.189.173.10,192.168.0.31,443,26378,TCP,TLS,206
2024-12-04T20:48:05.123973,192.168.0.31,20.189.173.10,26378,443,TCP,TCP,54
2024-12-04T20:48:05.124781,192.168.0.31,20.189.173.10,26378,443,TCP,TLS,1997
2024-12-04T20:48:05.298042,20.189.173.10,192.168.0.31,443,26378,TCP,TCP,54
2024-12-04T20:48:05.299930,20.189.173.10,192.168.0.31,443,26378,TCP,TLS,157
2024-12-04T20:48:05.303307,20.189.173.10,192.168.0.31,443,26378,TCP,TLS,519
2024-12-04T20:48:05.303333,192.168.0.31,20.189.173.10,26378,443,TCP,TCP,54
2024-12-04T20:48:05.303787,192.168.0.31,20.189.173.10,26378,443,TCP,TLS,78
2024-12-04T20:48:05.303851,192.168.0.31,20.189.173.10,26378,443,TCP,TCP,54
2024-12-04T20:48:05.477033,20.189.173.10,192.168.0.31,443,26378,TCP,TCP,54
2024-12-04T20:48:05.577671,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:06.601629,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:07.523283,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:08.547274,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:09.571280,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:09.595900,N/A,N/A,N/A,N/A,N/A,ARP,52
2024-12-04T20:48:09.595940,N/A,N/A,N/A,N/A,N/A,ARP,42
2024-12-04T20:48:10.595284,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:11.619155,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:12.540747,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:13.564875,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:14.588901,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:15.612762,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:16.636892,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:17.556832,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:18.582512,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:19.606525,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:20.628590,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:21.560151,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:22.576078,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:23.600164,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:24.122159,127.0.0.1,127.0.0.1,51641,51638,TCP,DATA,45
2024-12-04T20:48:24.122209,127.0.0.1,127.0.0.1,51638,51641,TCP,TCP,56
2024-12-04T20:48:24.339483,192.168.0.31,162.254.198.69,26262,27021,TCP,TLS,107
2024-12-04T20:48:24.347718,162.254.198.69,192.168.0.31,27021,26262,TCP,TCP,60
2024-12-04T20:48:24.624163,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:24.804039,127.0.0.1,127.0.0.1,51638,51641,TCP,DATA,45
2024-12-04T20:48:24.804039,127.0.0.1,127.0.0.1,51636,51642,TCP,DATA,45
2024-12-04T20:48:24.804088,127.0.0.1,127.0.0.1,51642,51636,TCP,TCP,56
2024-12-04T20:48:24.804092,127.0.0.1,127.0.0.1,51641,51638,TCP,TCP,56
2024-12-04T20:48:24.804096,127.0.0.1,127.0.0.1,51642,51636,TCP,DATA,45
2024-12-04T20:48:24.804123,127.0.0.1,127.0.0.1,51636,51642,TCP,TCP,56
2024-12-04T20:48:25.648165,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:26.569752,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:27.593766,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:28.194661,192.168.0.31,192.168.0.1,56141,53,UDP,DNS,94
2024-12-04T20:48:28.202756,192.168.0.1,192.168.0.31,53,56141,UDP,DNS,142
2024-12-04T20:48:28.617785,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:29.641785,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:30.665807,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:31.587410,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:32.611421,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:33.635389,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:34.659410,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:35.683418,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:36.605007,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:37.629003,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:38.653034,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:39.675049,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:40.701004,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:41.622563,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:42.646663,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:43.670666,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:44.694658,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:45.718706,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:46.640295,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:47.664300,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:48.688293,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:49.683900,192.168.0.31,40.79.189.58,26357,443,TCP,DATA,55
2024-12-04T20:48:49.712291,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:49.928798,40.79.189.58,192.168.0.31,443,26357,TCP,TCP,66
2024-12-04T20:48:50.225760,192.168.0.33,224.0.0.251,5353,5353,UDP,MDNS,581
2024-12-04T20:48:50.225760,fe80::6599:18d7:c38:744e,ff02::fb,5353,5353,UDP,MDNS,601
2024-12-04T20:48:50.736234,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:51.478201,192.168.0.31,162.254.198.69,26262,27021,TCP,TLS,107
2024-12-04T20:48:51.486614,162.254.198.69,192.168.0.31,27021,26262,TCP,TCP,60
2024-12-04T20:48:51.657923,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:52.681929,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:53.705792,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:54.737931,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:55.651513,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:56.675534,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:57.699450,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:58.723473,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:48:59.747468,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:00.677146,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:01.693170,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:02.717179,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:03.741181,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:04.765210,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:05.379661,192.168.0.1,224.0.0.1,N/A,N/A,N/A,IGMP,52
2024-12-04T20:49:05.379661,fe80::3e58:5dff:feb6:317,ff02::1,N/A,N/A,N/A,ICMPV6,90
2024-12-04T20:49:05.686796,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:05.848521,192.168.0.31,224.0.0.22,N/A,N/A,N/A,IGMP,70
2024-12-04T20:49:05.848640,fe80::dcdf:43c1:182a:735a,ff02::16,N/A,N/A,N/A,ICMPV6,150
2024-12-04T20:49:06.200265,192.168.0.33,224.0.0.251,5353,5353,UDP,MDNS,581
2024-12-04T20:49:06.200265,fe80::6599:18d7:c38:744e,ff02::fb,5353,5353,UDP,MDNS,601
2024-12-04T20:49:06.710804,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:07.734785,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:08.758790,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:09.126503,127.0.0.1,127.0.0.1,51641,51638,TCP,DATA,45
2024-12-04T20:49:09.126551,127.0.0.1,127.0.0.1,51638,51641,TCP,TCP,56
2024-12-04T20:49:09.782681,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:09.810691,127.0.0.1,127.0.0.1,51642,51636,TCP,DATA,45
2024-12-04T20:49:09.810730,127.0.0.1,127.0.0.1,51636,51642,TCP,TCP,56
2024-12-04T20:49:10.704401,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:11.728430,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:12.752422,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:13.776423,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:14.800433,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:15.722060,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:16.746000,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:17.770078,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:18.585815,192.168.0.31,162.254.198.69,26262,27021,TCP,TLS,107
2024-12-04T20:49:18.595989,162.254.198.69,192.168.0.31,27021,26262,TCP,TCP,60
2024-12-04T20:49:18.802157,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:19.818053,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:49:20.739641,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
