timestamp,ip_src,ip_dst,port_src,port_dst,transport_protocol,app_protocol,length
2024-12-04T20:50:47.025108,192.168.0.31,192.168.0.1,62450,53,UDP,DNS,92
2024-12-04T20:50:47.032549,192.168.0.1,192.168.0.31,53,62450,UDP,DNS,218
2024-12-04T20:50:47.033661,192.168.0.31,52.182.143.211,26382,443,TCP,TCP,66
2024-12-04T20:50:47.170218,52.182.143.211,192.168.0.31,443,26382,TCP,TCP,66
2024-12-04T20:50:47.170360,192.168.0.31,52.182.143.211,26382,443,TCP,TCP,54
2024-12-04T20:50:47.171174,192.168.0.31,52.182.143.211,26382,443,TCP,TLS,571
2024-12-04T20:50:47.307739,52.182.143.211,192.168.0.31,443,26382,TCP,TLS,153
2024-12-04T20:50:47.310842,192.168.0.31,52.182.143.211,26382,443,TCP,TLS,491
2024-12-04T20:50:47.449019,52.182.143.211,192.168.0.31,443,26382,TCP,TLS,1514
2024-12-04T20:50:47.449375,52.182.143.211,192.168.0.31,443,26382,TCP,TCP,1514
2024-12-04T20:50:47.449375,52.182.143.211,192.168.0.31,443,26382,TCP,TCP,1514
2024-12-04T20:50:47.449375,52.182.143.211,192.168.0.31,443,26382,TCP,TLS,206
2024-12-04T20:50:47.449417,192.168.0.31,52.182.143.211,26382,443,TCP,TCP,54
2024-12-04T20:50:47.450539,192.168.0.31,52.182.143.211,26382,443,TCP,TLS,9061
2024-12-04T20:50:47.587550,52.182.143.211,192.168.0.31,443,26382,TCP,TCP,54
2024-12-04T20:50:47.587761,52.182.143.211,192.168.0.31,443,26382,TCP,TCP,54
2024-12-04T20:50:47.587761,52.182.143.211,192.168.0.31,443,26382,TCP,TLS,157
2024-12-04T20:50:47.588986,52.182.143.211,192.168.0.31,443,26382,TCP,TLS,519
2024-12-04T20:50:47.589053,192.168.0.31,52.182.143.211,26382,443,TCP,TCP,54
2024-12-04T20:50:47.589565,192.168.0.31,52.182.143.211,26382,443,TCP,TLS,78
2024-12-04T20:50:47.589717,192.168.0.31,52.182.143.211,26382,443,TCP,TCP,54
2024-12-04T20:50:47.726380,52.182.143.211,192.168.0.31,443,26382,TCP,TCP,54
2024-12-04T20:50:47.984743,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:50:48.523622,192.168.0.31,192.168.0.1,54149,53,UDP,DNS,69
2024-12-04T20:50:48.525375,192.168.0.1,192.168.0.31,53,54149,UDP,DNS,69
2024-12-04T20:50:49.008923,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:50:50.032853,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:50:51.056967,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:50:51.978496,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:50:52.044179,N/A,N/A,N/A,N/A,N/A,ARP,52
2024-12-04T20:50:52.044218,N/A,N/A,N/A,N/A,N/A,ARP,42
2024-12-04T20:50:53.002560,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:50:54.026555,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:50:55.050591,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:50:55.305517,192.168.0.31,152.199.19.160,26379,443,TCP,DATA,55
2024-12-04T20:50:55.312554,152.199.19.160,192.168.0.31,443,26379,TCP,TCP,66
2024-12-04T20:50:56.074429,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:50:56.422235,192.168.0.31,52.113.194.132,26383,443,TCP,TCP,66
2024-12-04T20:50:56.435276,52.113.194.132,192.168.0.31,443,26383,TCP,TCP,66
2024-12-04T20:50:56.435438,192.168.0.31,52.113.194.132,26383,443,TCP,TCP,54
2024-12-04T20:50:56.435983,192.168.0.31,52.113.194.132,26383,443,TCP,TLS,543
2024-12-04T20:50:56.448135,52.113.194.132,192.168.0.31,443,26383,TCP,TCP,54
2024-12-04T20:50:56.449174,52.113.194.132,192.168.0.31,443,26383,TCP,TLS,1514
2024-12-04T20:50:56.449209,192.168.0.31,52.113.194.132,26383,443,TCP,TCP,54
2024-12-04T20:50:56.449590,52.113.194.132,192.168.0.31,443,26383,TCP,TCP,1514
2024-12-04T20:50:56.449590,52.113.194.132,192.168.0.31,443,26383,TCP,TCP,1514
2024-12-04T20:50:56.449590,52.113.194.132,192.168.0.31,443,26383,TCP,TCP,1514
2024-12-04T20:50:56.449590,52.113.194.132,192.168.0.31,443,26383,TCP,TLS,189
2024-12-04T20:50:56.449614,192.168.0.31,52.113.194.132,26383,443,TCP,TCP,54
2024-12-04T20:50:56.451371,192.168.0.31,52.113.194.132,26383,443,TCP,TLS,212
2024-12-04T20:50:56.465850,52.113.194.132,192.168.0.31,443,26383,TCP,TCP,54
2024-12-04T20:50:56.467824,52.113.194.132,192.168.0.31,443,26383,TCP,TLS,396
2024-12-04T20:50:56.467961,192.168.0.31,52.113.194.132,26383,443,TCP,TCP,54
2024-12-04T20:50:56.469452,192.168.0.31,52.113.194.132,26383,443,TCP,TLS,675
2024-12-04T20:50:56.488703,52.113.194.132,192.168.0.31,443,26383,TCP,TCP,60
2024-12-04T20:50:56.638127,52.113.194.132,192.168.0.31,443,26383,TCP,TLS,920
2024-12-04T20:50:56.638265,192.168.0.31,52.113.194.132,26383,443,TCP,TCP,54
2024-12-04T20:50:56.994308,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:50:58.019937,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:50:59.044057,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:00.068012,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:00.989800,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:02.013597,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:02.779996,192.168.0.31,20.54.36.229,26283,443,TCP,TCP,55
2024-12-04T20:51:02.819125,20.54.36.229,192.168.0.31,443,26283,TCP,TCP,66
2024-12-04T20:51:03.039110,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:03.512258,192.168.0.31,192.168.0.1,53602,53,UDP,DNS,92
2024-12-04T20:51:03.512759,192.168.0.31,192.168.0.1,55703,53,UDP,DNS,92
2024-12-04T20:51:03.519351,192.168.0.1,192.168.0.31,53,53602,UDP,DNS,227
2024-12-04T20:51:03.519608,192.168.0.1,192.168.0.31,53,55703,UDP,DNS,276
2024-12-04T20:51:03.520887,192.168.0.31,104.46.162.226,26384,443,TCP,TCP,66
2024-12-04T20:51:03.547548,192.168.0.31,192.168.0.1,51819,53,UDP,DNS,92
2024-12-04T20:51:03.554088,192.168.0.1,192.168.0.31,53,51819,UDP,DNS,227
2024-12-04T20:51:03.555251,192.168.0.31,104.46.162.226,26385,443,TCP,TCP,66
2024-12-04T20:51:03.783926,192.168.0.31,104.46.162.226,26386,443,TCP,TCP,66
2024-12-04T20:51:03.784381,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,66
2024-12-04T20:51:03.784419,192.168.0.31,104.46.162.226,26384,443,TCP,TCP,54
2024-12-04T20:51:03.784842,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,1923
2024-12-04T20:51:03.815215,104.46.162.226,192.168.0.31,443,26385,TCP,TCP,66
2024-12-04T20:51:03.815284,192.168.0.31,104.46.162.226,26385,443,TCP,TCP,54
2024-12-04T20:51:03.815656,192.168.0.31,104.46.162.226,26385,443,TCP,TLS,571
2024-12-04T20:51:04.043362,104.46.162.226,192.168.0.31,443,26386,TCP,TCP,66
2024-12-04T20:51:04.043415,192.168.0.31,104.46.162.226,26386,443,TCP,TCP,54
2024-12-04T20:51:04.043903,192.168.0.31,104.46.162.226,26386,443,TCP,TLS,1892
2024-12-04T20:51:04.048007,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,54
2024-12-04T20:51:04.059549,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:04.076832,104.46.162.226,192.168.0.31,443,26385,TCP,TLS,153
2024-12-04T20:51:04.077553,192.168.0.31,104.46.162.226,26385,443,TCP,TLS,491
2024-12-04T20:51:04.105935,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,153
2024-12-04T20:51:04.108957,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,769
2024-12-04T20:51:04.303332,104.46.162.226,192.168.0.31,443,26386,TCP,TCP,54
2024-12-04T20:51:04.306773,104.46.162.226,192.168.0.31,443,26386,TCP,TLS,153
2024-12-04T20:51:04.307481,192.168.0.31,104.46.162.226,26386,443,TCP,TLS,738
2024-12-04T20:51:04.342622,104.46.162.226,192.168.0.31,443,26385,TCP,TLS,1514
2024-12-04T20:51:04.343052,104.46.162.226,192.168.0.31,443,26385,TCP,TCP,1514
2024-12-04T20:51:04.343052,104.46.162.226,192.168.0.31,443,26385,TCP,TCP,1514
2024-12-04T20:51:04.343052,104.46.162.226,192.168.0.31,443,26385,TCP,TLS,206
2024-12-04T20:51:04.343080,192.168.0.31,104.46.162.226,26385,443,TCP,TCP,54
2024-12-04T20:51:04.343784,192.168.0.31,104.46.162.226,26385,443,TCP,TLS,2008
2024-12-04T20:51:04.378887,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,1514
2024-12-04T20:51:04.379676,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,1514
2024-12-04T20:51:04.379676,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,1514
2024-12-04T20:51:04.379676,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,1514
2024-12-04T20:51:04.379676,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,621
2024-12-04T20:51:04.379818,192.168.0.31,104.46.162.226,26384,443,TCP,TCP,54
2024-12-04T20:51:04.385368,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,128
2024-12-04T20:51:04.385800,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,146
2024-12-04T20:51:04.386258,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,544
2024-12-04T20:51:04.386457,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,15234
2024-12-04T20:51:04.572173,104.46.162.226,192.168.0.31,443,26386,TCP,TLS,1514
2024-12-04T20:51:04.572626,104.46.162.226,192.168.0.31,443,26386,TCP,TCP,1514
2024-12-04T20:51:04.572626,104.46.162.226,192.168.0.31,443,26386,TCP,TCP,1514
2024-12-04T20:51:04.572626,104.46.162.226,192.168.0.31,443,26386,TCP,TCP,1514
2024-12-04T20:51:04.572626,104.46.162.226,192.168.0.31,443,26386,TCP,TLS,621
2024-12-04T20:51:04.572659,192.168.0.31,104.46.162.226,26386,443,TCP,TCP,54
2024-12-04T20:51:04.573543,192.168.0.31,104.46.162.226,26386,443,TCP,TLS,128
2024-12-04T20:51:04.604169,104.46.162.226,192.168.0.31,443,26385,TCP,TCP,54
2024-12-04T20:51:04.604593,104.46.162.226,192.168.0.31,443,26385,TCP,TLS,157
2024-12-04T20:51:04.604953,104.46.162.226,192.168.0.31,443,26385,TCP,TLS,518
2024-12-04T20:51:04.604979,192.168.0.31,104.46.162.226,26385,443,TCP,TCP,54
2024-12-04T20:51:04.605251,192.168.0.31,104.46.162.226,26385,443,TCP,TLS,78
2024-12-04T20:51:04.605305,192.168.0.31,104.46.162.226,26385,443,TCP,TCP,54
2024-12-04T20:51:04.648614,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,54
2024-12-04T20:51:04.649866,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:04.649866,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:04.649866,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:04.649866,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:04.649866,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:04.679968,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,157
2024-12-04T20:51:04.682364,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,116
2024-12-04T20:51:04.682394,192.168.0.31,104.46.162.226,26384,443,TCP,TCP,54
2024-12-04T20:51:04.682546,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,85
2024-12-04T20:51:04.833736,104.46.162.226,192.168.0.31,443,26386,TCP,TLS,157
2024-12-04T20:51:04.833736,104.46.162.226,192.168.0.31,443,26386,TCP,TLS,116
2024-12-04T20:51:04.833829,192.168.0.31,104.46.162.226,26386,443,TCP,TCP,54
2024-12-04T20:51:04.865421,104.46.162.226,192.168.0.31,443,26385,TCP,TCP,54
2024-12-04T20:51:04.945638,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,85
2024-12-04T20:51:04.990557,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:04.991541,192.168.0.31,104.46.162.226,26384,443,TCP,TCP,54
2024-12-04T20:51:05.085770,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:05.460449,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,335
2024-12-04T20:51:05.501341,192.168.0.31,104.46.162.226,26384,443,TCP,TCP,54
2024-12-04T20:51:06.007378,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:07.031307,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:07.063899,192.168.0.31,162.254.198.69,26262,27021,TCP,TLS,107
2024-12-04T20:51:07.071506,162.254.198.69,192.168.0.31,27021,26262,TCP,TCP,60
2024-12-04T20:51:08.055223,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:09.079364,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:10.103283,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:10.308185,192.168.0.1,224.0.0.1,N/A,N/A,N/A,IGMP,52
2024-12-04T20:51:10.308185,fe80::3e58:5dff:feb6:317,ff02::1,N/A,N/A,N/A,ICMPV6,90
2024-12-04T20:51:10.308422,fe80::dcdf:43c1:182a:735a,ff02::16,N/A,N/A,N/A,ICMPV6,90
2024-12-04T20:51:10.347250,192.168.0.31,224.0.0.22,N/A,N/A,N/A,IGMP,70
2024-12-04T20:51:10.347418,fe80::dcdf:43c1:182a:735a,ff02::16,N/A,N/A,N/A,ICMPV6,130
2024-12-04T20:51:10.877466,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,172
2024-12-04T20:51:10.877689,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,4342
2024-12-04T20:51:11.025033,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:11.143476,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:11.143476,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:11.144447,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,153
2024-12-04T20:51:11.145076,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,89
2024-12-04T20:51:11.459368,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:12.049015,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:13.070985,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:14.097061,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:14.918209,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,173
2024-12-04T20:51:14.918311,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,16460
2024-12-04T20:51:14.918361,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,1037
2024-12-04T20:51:15.120920,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:15.182115,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:15.182374,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:15.182374,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:15.182374,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:15.182374,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:15.183619,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,153
2024-12-04T20:51:15.223865,192.168.0.31,104.46.162.226,26384,443,TCP,TCP,54
2024-12-04T20:51:16.042643,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:17.066677,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:18.090449,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:19.114496,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:20.138730,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:20.810868,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,173
2024-12-04T20:51:20.810945,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,16460
2024-12-04T20:51:20.810978,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,1036
2024-12-04T20:51:21.060105,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:21.074774,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:21.074774,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:21.074774,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:21.098024,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,153
2024-12-04T20:51:21.098529,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,89
2024-12-04T20:51:21.409312,192.168.0.31,104.46.162.226,26384,443,TCP,TCP,89
2024-12-04T20:51:21.412408,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:21.672850,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,66
2024-12-04T20:51:22.084129,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:23.106256,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:23.969817,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,172
2024-12-04T20:51:23.970025,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,2262
2024-12-04T20:51:24.132317,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:24.136712,127.0.0.1,127.0.0.1,51641,51638,TCP,DATA,45
2024-12-04T20:51:24.136749,127.0.0.1,127.0.0.1,51638,51641,TCP,TCP,56
2024-12-04T20:51:24.240253,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:24.240253,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,175
2024-12-04T20:51:24.290185,192.168.0.31,104.46.162.226,26384,443,TCP,TCP,54
2024-12-04T20:51:24.819861,127.0.0.1,127.0.0.1,51638,51641,TCP,DATA,45
2024-12-04T20:51:24.819891,127.0.0.1,127.0.0.1,51641,51638,TCP,TCP,56
2024-12-04T20:51:24.834689,127.0.0.1,127.0.0.1,51642,51636,TCP,DATA,45
2024-12-04T20:51:24.834689,127.0.0.1,127.0.0.1,51636,51642,TCP,DATA,45
2024-12-04T20:51:24.834701,127.0.0.1,127.0.0.1,51636,51642,TCP,TCP,56
2024-12-04T20:51:24.834701,127.0.0.1,127.0.0.1,51642,51636,TCP,TCP,56
2024-12-04T20:51:25.156066,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:26.077761,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:26.412867,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,173
2024-12-04T20:51:26.412944,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,15236
2024-12-04T20:51:26.677047,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:26.677047,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:26.677047,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:26.677047,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:26.677047,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,89
2024-12-04T20:51:26.720387,192.168.0.31,104.46.162.226,26384,443,TCP,TCP,54
2024-12-04T20:51:26.983494,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,153
2024-12-04T20:51:26.984158,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,89
2024-12-04T20:51:27.004416,192.168.0.31,192.168.0.1,51790,53,UDP,DNS,92
2024-12-04T20:51:27.010925,192.168.0.1,192.168.0.31,53,51790,UDP,DNS,227
2024-12-04T20:51:27.011698,192.168.0.31,104.46.162.226,26387,443,TCP,TCP,66
2024-12-04T20:51:27.101790,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
